# RIFF size: 11061
# fmt size: 16
# fmt ID: 1
# CH: 1
# Sampling rate: 11025
# Bytes per sec: 11025
# Block size: 1
# Q bit: 8
# datasize: 6422280
0.091,36991,36863
0.181,36996,36863
0.272,37002,36863
0.363,37008,36991
0.454,37013,36996
0.544,37019,37002
0.635,37024,37008
0.726,37029,37013
0.816,37035,37019
0.907,37040,37024
0.998,37044,37029
1.088,37049,37035
1.179,37054,37040
1.270,37058,37044
1.361,37062,37049
1.451,37066,37054
1.542,37070,37058
1.633,37073,37062
1.723,37076,37066
1.814,37079,37070
1.905,37081,37073
1.995,37084,37076
2.086,37086,37079
2.177,37087,37081
2.268,37088,37084
2.358,37089,37086
2.449,37090,37087
2.540,37090,37088
2.630,37090,37089
2.721,37090,37090
2.812,37090,37090
2.902,37089,37090
2.993,37087,37090
3.084,37086,37090
3.175,37084,37089
3.265,37082,37087
3.356,37079,37086
3.447,37076,37084
3.537,37073,37082
3.628,37070,37079
3.719,37066,37076
3.810,37063,37073
3.900,37059,37070
3.991,37054,37066
4.082,37050,37063
4.172,37045,37059
4.263,37040,37054
4.354,37035,37050
4.444,37030,37045
4.535,37025,37040
4.626,37019,37035
4.717,37014,37030
4.807,37008,37025
4.898,37003,37019
4.989,36997,37014
5.079,36991,37008
5.170,36986,37003
5.261,36980,36997
5.351,36974,36991
5.442,36969,36986
5.533,36963,36980
5.624,36958,36974
5.714,36952,36969
5.805,36947,36963
5.896,36942,36958
5.986,36937,36952
6.077,36932,36947
6.168,36928,36942
6.259,36924,36937
6.349,36919,36932
6.440,36916,36928
6.531,36912,36924
6.621,36908,36919
6.712,36905,36916
6.803,36903,36912
6.893,36900,36908
6.984,36898,36905
7.075,36896,36903
7.166,36894,36900
7.256,36893,36898
7.347,36892,36896
7.438,36891,36894
7.528,36891,36893
7.619,36891,36892
7.710,36891,36891
7.800,36891,36891
7.891,36892,36891
7.982,36894,36891
8.073,36895,36891
8.163,36897,36892
8.254,36899,36894
8.345,36902,36895
8.435,36904,36897
8.526,36907,36899
8.617,36911,36902
8.707,36914,36904
8.798,36918,36907
8.889,36922,36911
8.980,36926,36914
9.070,36931,36918
9.161,36935,36922
9.252,36940,36926
9.342,36945,36931
9.433,36950,36935
9.524,36956,36940
9.615,36961,36945
9.705,36967,36950
9.796,36972,36956
9.887,36978,36961
9.977,36983,36967
10.068,36989,36972
10.159,36995,36978
10.249,37000,36983
10.340,37006,36989
10.431,37012,36995
10.522,37017,37000
10.612,37023,37006
10.703,37028,37012
10.794,37033,37017
10.884,37038,37023
10.975,37043,37028
11.066,37048,37033
11.156,37053,37038
11.247,37057,37043
11.338,37061,37048
11.429,37065,37053
11.519,37069,37057
11.610,37072,37061
11.701,37075,37065
11.791,37078,37069
11.882,37081,37072
11.973,37083,37075
12.063,37085,37078
12.154,37087,37081
12.245,37088,37083
12.336,37089,37085
12.426,37090,37087
12.517,37090,37088
12.608,37090,37089
12.698,37090,37090
12.789,37090,37090
12.880,37089,37090
12.971,37088,37090
13.061,37086,37090
13.152,37084,37089
13.243,37082,37088
13.333,37080,37086
13.424,37077,37084
13.515,37074,37082
13.605,37071,37080
13.696,37067,37077
13.787,37064,37074
13.878,37060,37071
13.968,37055,37067
14.059,37051,37064
14.150,37046,37060
14.240,37041,37055
14.331,37036,37051
14.422,37031,37046
14.512,37026,37041
14.603,37021,37036
14.694,37015,37031
14.785,37010,37026
14.875,37004,37021
14.966,36998,37015
15.057,36993,37010
15.147,36987,37004
15.238,36981,36998
15.329,36976,36993
15.420,36970,36987
15.510,36964,36981
15.601,36959,36976
15.692,36954,36970
15.782,36948,36964
15.873,36943,36959
15.964,36938,36954
16.054,36934,36948
16.145,36929,36943
16.236,36925,36938
16.327,36920,36934
16.417,36916,36929
16.508,36913,36925
16.599,36909,36920
16.689,36906,36916
16.780,36903,36913
16.871,36901,36909
16.961,36898,36906
17.052,36896,36903
17.143,36894,36901
17.234,36893,36898
17.324,36892,36896
17.415,36891,36894
17.506,36891,36893
17.596,36891,36892
17.687,36891,36891
17.778,36891,36891
17.868,36892,36891
17.959,36893,36891
18.050,36895,36891
18.141,36896,36892
18.231,36898,36893
18.322,36901,36895
18.413,36904,36896
18.503,36906,36898
18.594,36910,36901
18.685,36913,36904
18.776,36917,36906
18.866,36921,36910
18.957,36925,36913
19.048,36930,36917
19.138,36934,36921
19.229,36939,36925
19.320,36944,36930
19.410,36949,36934
19.501,36954,36939
19.592,36960,36944
19.683,36965,36949
19.773,36971,36954
19.864,36976,36960
19.955,36982,36965
20.045,36988,36971
20.136,36993,36976
20.227,36999,36982
20.317,37005,36988
20.408,37010,36993
20.499,37016,36999
20.590,37021,37005
20.680,37027,37010
20.771,37032,37016
20.862,37037,37021
20.952,37042,37027
21.043,37047,37032
21.134,37051,37037
21.224,37056,37042
21.315,37060,37047
21.406,37064,37051
21.497,37068,37056
21.587,37071,37060
21.678,37075,37064
21.769,37077,37068
21.859,37080,37071
21.950,37083,37075
22.041,37085,37077
22.132,37086,37080
22.222,37088,37083
22.313,37089,37085
22.404,37090,37086
22.494,37090,37088
22.585,37090,37089
22.676,37090,37090
22.766,37090,37090
22.857,37089,37090
22.948,37088,37090
23.039,37087,37090
23.129,37085,37089
23.220,37083,37088
23.311,37080,37087
23.401,37078,37085
23.492,37075,37083
23.583,37072,37080
23.673,37068,37078
23.764,37065,37075
23.855,37061,37072
23.946,37056,37068
24.036,37052,37065
24.127,37047,37061
24.218,37043,37056
24.308,37038,37052
24.399,37033,37047
24.490,37027,37043
24.580,37022,37038
24.671,37017,37033
24.762,37011,37027
24.853,37005,37022
24.943,37000,37017
25.034,36994,37011
25.125,36988,37005
25.215,36983,37000
25.306,36977,36994
25.397,36971,36988
25.488,36966,36983
25.578,36960,36977
25.669,36955,36971
25.760,36950,36966
25.850,36945,36960
25.941,36940,36955
26.032,36935,36950
26.122,36930,36945
26.213,36926,36940
26.304,36921,36935
26.395,36917,36930
26.485,36914,36926
26.576,36910,36921
26.667,36907,36917
26.757,36904,36914
26.848,36901,36910
26.939,36899,36907
27.029,36897,36904
27.120,36895,36901
27.211,36893,36899
27.302,36892,36897
27.392,36891,36895
27.483,36891,36893
27.574,36891,36892
27.664,36891,36891
27.755,36891,36891
27.846,36892,36891
27.937,36893,36891
28.027,36894,36891
28.118,36896,36892
28.209,36898,36893
28.299,36900,36894
28.390,36903,36896
28.481,36906,36898
28.571,36909,36900
28.662,36912,36903
28.753,36916,36906
28.844,36920,36909
28.934,36924,36912
29.025,36928,36916
29.116,36933,36920
29.206,36938,36924
29.297,36943,36928
29.388,36948,36933
29.478,36953,36938
29.569,36958,36943
29.660,36964,36948
29.751,36969,36953
29.841,36975,36958
29.932,36981,36964
30.023,36986,36969
30.113,36992,36975
30.204,36998,36981
30.295,37003,36986
30.385,37009,36992
30.476,37014,36998
30.567,37020,37003
30.658,37025,37009
30.748,37031,37014
30.839,37036,37020
30.930,37041,37025
31.020,37046,37031
31.111,37050,37036
31.202,37055,37041
31.293,37059,37046
31.383,37063,37050
31.474,37067,37055
31.565,37070,37059
31.655,37074,37063
31.746,37077,37067
31.837,37079,37070
31.927,37082,37074
32.018,37084,37077
32.109,37086,37079
32.200,37087,37082
32.290,37089,37084
32.381,37090,37086
32.472,37090,37087
32.562,37090,37089
32.653,37090,37090
32.744,37090,37090
32.834,37089,37090
32.925,37088,37090
33.016,37087,37090
33.107,37085,37089
33.197,37083,37088
33.288,37081,37087
33.379,37078,37085
33.469,37076,37083
33.560,37073,37081
33.651,37069,37078
33.741,37065,37076
33.832,37062,37073
33.923,37057,37069
34.014,37053,37065
34.104,37049,37062
34.195,37044,37057
34.286,37039,37053
34.376,37034,37049
34.467,37029,37044
34.558,37023,37039
34.649,37018,37034
34.739,37012,37029
34.830,37007,37023
34.921,37001,37018
35.011,36995,37012
35.102,36990,37007
35.193,36984,37001
35.283,36978,36995
35.374,36973,36990
35.465,36967,36984
35.556,36962,36978
35.646,36956,36973
35.737,36951,36967
35.828,36946,36962
35.918,36941,36956
36.009,36936,36951
36.100,36931,36946
36.190,36927,36941
36.281,36922,36936
36.372,36918,36931
36.463,36915,36927
36.553,36911,36922
36.644,36908,36918
36.735,36905,36915
36.825,36902,36911
36.916,36899,36908
37.007,36897,36905
37.098,36895,36902
37.188,36894,36899
37.279,36892,36897
37.370,36891,36895
37.460,36891,36894
37.551,36891,36892
37.642,36891,36891
37.732,36891,36891
37.823,36892,36891
37.914,36893,36891
38.005,36894,36891
38.095,36895,36892
38.186,36897,36893
38.277,36900,36894
38.367,36902,36895
38.458,36905,36897
38.549,36908,36900
38.639,36911,36902
38.730,36915,36905
38.821,36919,36908
38.912,36923,36911
39.002,36927,36915
39.093,36932,36919
39.184,36937,36923
39.274,36941,36927
39.365,36946,36932
39.456,36952,36937
39.546,36957,36941
39.637,36962,36946
39.728,36968,36952
39.819,36973,36957
39.909,36979,36962
40.000,36985,36968
40.091,36990,36973
40.181,36996,36979
40.272,37002,36985
40.363,37008,36990
40.454,37013,36996
40.544,37019,37002
40.635,37024,37008
40.726,37029,37013
40.816,37035,37019
40.907,37040,37024
40.998,37044,37029
41.088,37049,37035
41.179,37054,37040
41.270,37058,37044
41.361,37062,37049
41.451,37066,37054
41.542,37070,37058
41.633,37073,37062
41.723,37076,37066
41.814,37079,37070
41.905,37081,37073
41.995,37084,37076
42.086,37086,37079
42.177,37087,37081
42.268,37088,37084
42.358,37089,37086
42.449,37090,37087
42.540,37090,37088
42.630,37090,37089
42.721,37090,37090
