# WN 10
   0,  128,  119
   1,  227,  220
   2,  227,  230
   3,  227,  229
   4,  227,  218
   5,  227,  217
   6,  227,  228
   7,  227,  227
   8,  227,  221
   9,  227,  218
  10,  227,  228
  11,  227,  221
  12,  227,  224
  13,  227,  230
  14,  227,  222
  15,  227,  218
  16,  227,  228
  17,  227,  230
  18,  227,  222
  19,  227,  222
  20,  227,  217
  21,  227,  227
  22,  227,  221
  23,  227,  231
  24,  227,  223
  25,  227,  218
  26,  227,  230
  27,  227,  228
  28,  227,  231
  29,  227,  220
  30,  227,  216
  31,  227,  217
  32,  227,  225
  33,  227,  224
  34,  227,  230
  35,  227,  220
  36,  227,  231
  37,  227,  225
  38,  227,  229
  39,  227,  222
  40,  227,  229
  41,  227,  230
  42,  227,  218
  43,  227,  222
  44,  227,  227
  45,  227,  220
  46,  227,  216
  47,  227,  228
  48,  227,  221
  49,  227,  222
  50,  227,  231
  51,  227,  230
  52,  227,  223
  53,  227,  217
  54,  227,  227
  55,  227,  223
  56,  227,  225
  57,  227,  231
  58,  227,  231
  59,  227,  220
  60,  227,  218
  61,  227,  231
  62,  227,  223
  63,  227,  230
  64,  227,  218
  65,  227,  217
  66,  227,  224
  67,  227,  223
  68,  227,  230
  69,  227,  229
  70,  227,  219
  71,  227,  216
  72,  227,  222
  73,  227,  228
  74,  227,  227
  75,  227,  230
  76,  227,  230
  77,  227,  227
  78,  227,  224
  79,  227,  221
  80,  227,  217
  81,  227,  228
  82,  227,  224
  83,  227,  226
  84,  227,  230
  85,  227,  230
  86,  227,  230
  87,  227,  219
  88,  227,  227
  89,  227,  227
  90,  227,  227
  91,  227,  225
  92,  227,  226
  93,  227,  225
  94,  227,  223
  95,  227,  229
  96,  227,  225
  97,  227,  218
  98,  227,  230
  99,  227,  219
 100,  227,  217
 101,  227,  225
 102,  227,  220
 103,  227,  222
 104,  227,  231
 105,  227,  219
 106,  227,  227
 107,  227,  228
 108,  227,  226
 109,  227,  224
 110,  227,  231
